"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0052756","CG32756","Young WT",0.274201721122465,-0.559279845046383
"FBgn0259195","CG42299","UAS-tkv",1.51937935208938,0
"FBgn0259195","CG42299","bam RNAi",0.869802267307796,-0.804722746112704
"FBgn0259195","CG42299","bam RNAi; HS-bam",1.23640263134055,-0.297333491006958
"FBgn0259195","CG42299","Young WT",0.62913579639245,-1.27203876503354
"FBgn0259196","CG42300","UAS-tkv",2.10239433206032,0
"FBgn0259196","CG42300","bam RNAi",0.9961316877988,-1.07762490822687
"FBgn0259196","CG42300","bam RNAi; HS-bam",0.388052877192268,-2.4377081346889
"FBgn0259196","CG42300","Young WT",1.13910222341651,-0.884136070557868
"FBgn0260817","gkt","UAS-tkv",0.736206074053112,0
"FBgn0260817","gkt","bam RNAi",0.935283196760539,0.34529361572617
"FBgn0260817","gkt","bam RNAi; HS-bam",1.15399065917274,0.648449988513779
"FBgn0260817","gkt","Young WT",0.665290943153865,-0.146124258772362
"FBgn0260987","vtd","UAS-tkv",0.397031700824695,0
"FBgn0260987","vtd","bam RNAi",0.653294343097836,0.718478944108684
"FBgn0260987","vtd","bam RNAi; HS-bam",0.968081963988726,1.28587499709793
"FBgn0260987","vtd","Young WT",0.331711509898586,-0.259325130951972
"FBgn0261113","Xrp1","UAS-tkv",0.376847497101443,0
"FBgn0261113","Xrp1","bam RNAi",0.588218319046003,0.642370904380568
"FBgn0261113","Xrp1","bam RNAi; HS-bam",1.20154587012569,1.6728390098297
"FBgn0261113","Xrp1","Young WT",0.519361039631301,0.462756982121917
"FBgn0261530","nbs","UAS-tkv",0.583930454607958,0
"FBgn0261530","nbs","bam RNAi",0.902363057990388,0.627911450035622
"FBgn0261530","nbs","bam RNAi; HS-bam",0.911993004260628,0.643226201621714
"FBgn0261530","nbs","Young WT",0.593940021098328,0.0245206919936061
"FBgn0261976","Psf2","UAS-tkv",1.52697856986483,0
"FBgn0261976","Psf2","bam RNAi",1.2691803867746,-0.266782683091616
"FBgn0261976","Psf2","bam RNAi; HS-bam",1.28507106445914,-0.248831672311494
"FBgn0261976","Psf2","Young WT",1.66824586300215,0.127652111184193
"FBgn0262647","Nup160","UAS-tkv",0.541279069989033,0
"FBgn0262647","Nup160","bam RNAi",0.782788046842897,0.532249122762503
"FBgn0262647","Nup160","bam RNAi; HS-bam",1.12980077090508,1.0616238816308
"FBgn0262647","Nup160","Young WT",0.520269399557798,-0.0571137479575738
"FBgn0263831","Gen","UAS-tkv",0.983328188242814,0
"FBgn0263831","Gen","bam RNAi",1.11560862578354,0.182086089180799
"FBgn0263831","Gen","bam RNAi; HS-bam",1.82852485351971,0.89493533096227
"FBgn0263831","Gen","Young WT",0.97782391527048,-0.0080983093131199
"FBgn0265003","koi","UAS-tkv",0.436182479032924,0
"FBgn0265003","koi","bam RNAi",0.793738825713974,0.863732556917631
"FBgn0265003","koi","bam RNAi; HS-bam",0.936550690292367,1.10242526197859
"FBgn0265003","koi","Young WT",0.474324042627653,0.120941178191932
"FBgn0266282","jnj","UAS-tkv",0.434162258151475,0
"FBgn0266282","jnj","bam RNAi",0.72229433770334,0.734352543161046
"FBgn0266282","jnj","bam RNAi; HS-bam",0.746896606146958,0.782674225201915
"FBgn0266282","jnj","Young WT",0.484432071744559,0.15806006406496
"FBgn0266421","RPA3","UAS-tkv",2.35503856128206,0
"FBgn0266421","RPA3","bam RNAi",1.39538490578775,-0.755087549785039
"FBgn0266421","RPA3","bam RNAi; HS-bam",1.41886385042126,-0.731014522949533
"FBgn0266421","RPA3","Young WT",1.1461277853017,-1.03898277909008
"FBgn0266666","Sem1","UAS-tkv",1.76944783446803,0
"FBgn0266666","Sem1","bam RNAi",1.1711896734022,-0.595324491659132
"FBgn0266666","Sem1","bam RNAi; HS-bam",1.2071485140863,-0.551696049823102
