"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0040347","mus81","8CC",0.067846698631338,-0.0150977739624813
"FBgn0040347","mus81","16CC
2a 1",0.141338069476304,0.0809238668949238
"FBgn0040347","mus81","16CC
2a 2",0.154054022748716,0.0969084391675044
"FBgn0040347","mus81","16CC
2ab",0.124684106944776,0.059717523893819
"FBgn0040347","mus81","16CC
2b",0.192158482548202,0.143773715995293
"FBgn0040347","mus81","16CC
3",0.170552143721259,0.117386881749619
"FBgn0040347","mus81","St2",0.194069087950126,0.14608399147913
"FBgn0260986","mei-38","GSC/CB/2CC",0.22854355290006,0
"FBgn0260986","mei-38","4CC",0.322206689797577,0.105998715877641
"FBgn0260986","mei-38","8CC",0.432470237718166,0.221556161215377
"FBgn0260986","mei-38","16CC
2a 1",0.333498904518195,0.118267636345168
"FBgn0260986","mei-38","16CC
2a 2",0.402834400435759,0.191395710682529
"FBgn0260986","mei-38","16CC
2ab",0.341207573620222,0.126583531617039
"FBgn0260986","mei-38","16CC
2b",0.399502406830671,0.187964964668582
"FBgn0260986","mei-38","16CC
3",0.584124504951999,0.366736725758965
"FBgn0260986","mei-38","St2",0.135637969933887,-0.113446012021192
"FBgn0261954","east","GSC/CB/2CC",0.849713934079834,0
"FBgn0261954","east","4CC",2.11448281173139,0.751690441242525
"FBgn0261954","east","8CC",1.02201653225857,0.128492623712986
"FBgn0261954","east","16CC
2a 1",1.14584753551047,0.21424540566343
"FBgn0261954","east","16CC
2a 2",1.61849650697496,0.501436511030335
"FBgn0261954","east","16CC
2ab",1.40206911089154,0.376975490766787
"FBgn0261954","east","16CC
2b",1.03704517671354,0.139175806899755
"FBgn0261954","east","16CC
3",0.915866447871788,0.0506948272779022
"FBgn0261954","east","St2",0.617186456004819,-0.193816143080605
"FBgn0011606","Klp3A","GSC/CB/2CC",0.222526196458217,0
"FBgn0011606","Klp3A","4CC",0.463043521887852,0.259107306911146
"FBgn0011606","Klp3A","8CC",0.50002718558642,0.295123267716359
"FBgn0011606","Klp3A","16CC
2a 1",0.582174263009909,0.372043129349518
"FBgn0011606","Klp3A","16CC
2a 2",0.538767431873736,0.331909820548277
"FBgn0011606","Klp3A","16CC
2ab",0.314630626614692,0.104792120877153
"FBgn0011606","Klp3A","16CC
2b",0.277061512965437,0.0629626380713129
"FBgn0011606","Klp3A","16CC
3",0.283561742173634,0.07028731464657
"FBgn0011606","Klp3A","St2",0.167885100156449,-0.0659670349992443
"FBgn0002707","mei-9","GSC/CB/2CC",0.283875655738987,0
"FBgn0002707","mei-9","4CC",0.164996035704536,-0.140180437568722
"FBgn0002707","mei-9","8CC",0.205928813773796,-0.0903607360296639
"FBgn0002707","mei-9","16CC
2a 1",0.179041900711391,-0.12289049356821
"FBgn0002707","mei-9","16CC
2a 2",0.154003776062386,-0.153857538503942
"FBgn0002707","mei-9","16CC
2ab",0.17394279097498,-0.129143378996323
"FBgn0002707","mei-9","16CC
2b",0.134822185161965,-0.178039223284873
"FBgn0002707","mei-9","16CC
3",0.145861556751843,-0.164072735307674
"FBgn0002707","mei-9","St2",0.108643493302383,-0.211709970836395
"FBgn0264270","Sxl","GSC/CB/2CC",2.13794272665327,0
"FBgn0264270","Sxl","4CC",1.60032901215885,-0.271124845791608
"FBgn0264270","Sxl","8CC",1.52861082460797,-0.311474009991371
"FBgn0264270","Sxl","16CC
2a 1",1.34348087505747,-0.421165999496048
"FBgn0264270","Sxl","16CC
2a 2",1.50804858925231,-0.323253722435504
"FBgn0264270","Sxl","16CC
2ab",1.89747528023112,-0.115022667700773
"FBgn0264270","Sxl","16CC
2b",1.28365695219472,-0.458473073340184
"FBgn0264270","Sxl","16CC
3",1.13453150809262,-0.555899562104171
"FBgn0264270","Sxl","St2",0.772782787020833,-0.823803242050443
"FBgn0029977","hdm","GSC/CB/2CC",0.29405536657537,0
"FBgn0029977","hdm","4CC",0.801860072986177,0.477587635337091
"FBgn0029977","hdm","8CC",0.59903778558841,0.305304685575943
"FBgn0029977","hdm","16CC
2a 1",0.70336874492299,0.396491438335602
"FBgn0029977","hdm","16CC
2a 2",0.377413151348298,0.0900620120361546
"FBgn0029977","hdm","16CC
2ab",0.213002234220894,-0.0933171370711777
"FBgn0029977","hdm","16CC
2b",0.0473585055207906,-0.305143990799382
"FBgn0029977","hdm","16CC
3",0.00708181911753116,-0.361718446741109
"FBgn0029977","hdm","St2",0.0109084301583213,-0.356247023486305
"FBgn0030268","Klp10A","GSC/CB/2CC",0.61995433244645,0
"FBgn0030268","Klp10A","4CC",0.987914505314731,0.295302568742048
"FBgn0030268","Klp10A","8CC",0.944551406169231,0.263484231185548
"FBgn0030268","Klp10A","16CC
2a 1",0.957289308421088,0.272903874394438
"FBgn0030268","Klp10A","16CC
2a 2",1.07475602339704,0.35698855253939
"FBgn0030268","Klp10A","16CC
2ab",0.957827025094739,0.273300164628123
"FBgn0030268","Klp10A","16CC
2b",0.457625800815909,-0.15233274217146
"FBgn0030268","Klp10A","16CC
3",0.340574443569088,-0.273101807200099
"FBgn0030268","Klp10A","St2",0.34393670068802,-0.269487954288038
"FBgn0002948","nod","GSC/CB/2CC",0.123069037843842,0
"FBgn0002948","nod","4CC",0.268858477810208,0.17608455058015
"FBgn0002948","nod","8CC",0.175041676518142,0.0652653108644816
"FBgn0002948","nod","16CC
2a 1",0.173686501493923,0.0636004911358835
"FBgn0002948","nod","16CC
2a 2",0.30191751966375,0.213191435876061
"FBgn0002948","nod","16CC
2ab",0.310204074365415,0.222344923604803
"FBgn0002948","nod","16CC
2b",0.267744319819434,0.174817193851751
"FBgn0002948","nod","16CC
3",0.184207739143384,0.0764755708245564
"FBgn0002948","nod","St2",0.211708330352501,0.109595853755092
"FBgn0004367","mei-41","GSC/CB/2CC",0.081785910121629,0
"FBgn0004367","mei-41","4CC",0.179752884689259,0.125069686970585
"FBgn0004367","mei-41","8CC",0.213894374350819,0.166227880439474
"FBgn0004367","mei-41","16CC
2a 1",0.225310570662974,0.179732452985172
"FBgn0004367","mei-41","16CC
2a 2",0.24597455583473,0.203859595115233
"FBgn0004367","mei-41","16CC
2ab",0.163786953485007,0.105411965972423
"FBgn0004367","mei-41","16CC
2b",0.0844138847698017,0.0035004784521473
"FBgn0004367","mei-41","16CC
3",0.0728430778749167,-0.0119759400732385
"FBgn0004367","mei-41","St2",0.0666034110611749,-0.0203911651689243
"FBgn0002709","mei-218","GSC/CB/2CC",0.0606010455278052,0
"FBgn0002709","mei-218","4CC",0.0590235580431502,-0.0021473932577684
"FBgn0002709","mei-218","8CC",0.102684286480993,0.0561377110417179
"FBgn0002709","mei-218","16CC
2a 1",0.304139622009176,0.298216257893737
"FBgn0002709","mei-218","16CC
2a 2",0.444671400982006,0.445859304773325
"FBgn0002709","mei-218","16CC
2ab",0.13430302793794,0.0969240305481782
"FBgn0002709","mei-218","16CC
2b",0.164372113045443,0.134670116356965
"FBgn0002709","mei-218","16CC
3",0.0962460878763167,0.0476896184153634
"FBgn0002709","mei-218","St2",0.0294556980060504,-0.0430003299728221
"FBgn0267967","corolla","GSC/CB/2CC",1.00771399515578,0
"FBgn0267967","corolla","4CC",1.92924846967398,0.544976805413675
"FBgn0267967","corolla","8CC",2.22090113919806,0.68191061229163
"FBgn0267967","corolla","16CC
2a 1",1.55889796728967,0.349968855230174
"FBgn0267967","corolla","16CC
2a 2",1.66219573338482,0.407062879117201
"FBgn0267967","corolla","16CC
2ab",1.03884528636834,0.0221985358105293
"FBgn0267967","corolla","16CC
2b",0.743406220246366,-0.203645005679928
"FBgn0267967","corolla","16CC
3",0.414980440829905,-0.50477165678778
"FBgn0267967","corolla","St2",0.101918520272502,-0.865536217803767
"FBgn0031018","CG12200","GSC/CB/2CC",0.470044691061309,0
"FBgn0031018","CG12200","4CC",0.45581607692319,-0.0140319136872759
"FBgn0031018","CG12200","8CC",0.914409359654184,0.38103934009424
"FBgn0031018","CG12200","16CC
2a 1",2.37047202986416,1.19709063763809
"FBgn0031018","CG12200","16CC
2a 2",2.36875135704685,1.19635393370295
"FBgn0031018","CG12200","16CC
2ab",1.25586334910654,0.617819662542254
"FBgn0031018","CG12200","16CC
2b",0.31113117606023,-0.165047983785444
"FBgn0031018","CG12200","16CC
3",0.264778678666344,-0.216975062919438
"FBgn0031018","CG12200","St2",0.249965310582339,-0.233971957997467
"FBgn0034435","fest","GSC/CB/2CC",0,0
"FBgn0034435","fest","4CC",0,0
"FBgn0034435","fest","8CC",0,0
"FBgn0034435","fest","16CC
2a 1",0,0
"FBgn0034435","fest","16CC
2a 2",0,0
"FBgn0034435","fest","16CC
2ab",0,0
"FBgn0034435","fest","16CC
2b",0,0
"FBgn0034435","fest","16CC
3",0,0
"FBgn0034435","fest","St2",0.00287155156847838,0.00413683647642047
"FBgn0036389","ssp2","GSC/CB/2CC",0.00528005406775365,0
"FBgn0036389","ssp2","4CC",0,-0.00759746790287661
"FBgn0036389","ssp2","8CC",0,-0.00759746790287661
"FBgn0036389","ssp2","16CC
2a 1",0.0047755309435303,-0.000724231737713168
"FBgn0036389","ssp2","16CC
2a 2",0,-0.00759746790287661
"FBgn0036389","ssp2","16CC
2ab",0,-0.00759746790287661
"FBgn0036389","ssp2","16CC
2b",0.0103230068854456,0.00721913787832192
"FBgn0036389","ssp2","16CC
3",0,-0.00759746790287661
"FBgn0036389","ssp2","St2",0,-0.00759746790287661
"FBgn0011569","can","GSC/CB/2CC",0,0
"FBgn0011569","can","4CC",0.00560593421772552,0.0080650684363164
"FBgn0011569","can","8CC",0,0
"FBgn0011569","can","16CC
2a 1",0.0102343879528973,0.0146900564488955
"FBgn0011569","can","16CC
2a 2",0,0
"FBgn0011569","can","16CC
2ab",0,0
"FBgn0011569","can","16CC
2b",0,0
"FBgn0011569","can","16CC
3",0,0
"FBgn0011569","can","St2",0,0
